HYBAS_ID,Water,Year,Extent
2070054000,Seasonal,2000,18.666
2070054000,Seasonal,2001,25.3098
2070054000,Seasonal,2002,26.343
2070054000,Seasonal,2003,17.9739
2070054000,Seasonal,2004,0.0378
2070054000,Seasonal,2005,0.6633
2070054000,Seasonal,2006,6.6618
2070054000,Seasonal,2007,0.8784
2070054000,Seasonal,2008,4.7637
2070054000,Seasonal,2009,27.045
2070054000,Seasonal,2010,6.885
2070054000,Seasonal,2011,29.1033
2070054000,Seasonal,2012,3.9789
2070054000,Seasonal,2013,29.8701
2070054000,Seasonal,2014,41.0679
2070054000,Seasonal,2015,36.9459
2070054000,Seasonal,2016,55.9062
2070054000,Seasonal,2017,47.6127
2070054000,Seasonal,2018,46.6452
2070054130,Seasonal,1984,0.0
2070054130,Seasonal,1985,0.0054
2070054130,Seasonal,1986,0.0108
2070054130,Seasonal,1987,0.0126
2070054130,Seasonal,1988,0.0117
2070054130,Seasonal,1989,0.0198
2070054130,Seasonal,1990,0.0
2070054130,Seasonal,1991,0.0
2070054130,Seasonal,1992,0.0
2070054130,Seasonal,1993,0.0
2070054130,Seasonal,1994,0.0054
2070054130,Seasonal,1995,0.0
2070054130,Seasonal,1996,0.0
2070054130,Seasonal,1997,0.0
2070054130,Seasonal,1998,0.0144
2070054130,Seasonal,1999,0.0
2070054130,Seasonal,2000,0.0108
2070054130,Seasonal,2001,0.0135
2070054130,Seasonal,2002,0.0252
2070054130,Seasonal,2003,0.0072
2070054130,Seasonal,2004,0.0045
2070054130,Seasonal,2005,0.0
2070054130,Seasonal,2006,0.0153
2070054130,Seasonal,2007,0.0
2070054130,Seasonal,2008,0.0
2070054130,Seasonal,2009,0.0108
2070054130,Seasonal,2010,0.0
2070054130,Seasonal,2011,0.0126
2070054130,Seasonal,2012,0.0054
2070054130,Seasonal,2013,0.0261
2070054130,Seasonal,2014,0.0261
2070054130,Seasonal,2015,0.0
2070054130,Seasonal,2016,0.0054
2070054130,Seasonal,2017,0.0054
2070054130,Seasonal,2018,0.0171
2070054140,Seasonal,1984,3.024
2070054140,Seasonal,1985,3.0402
2070054140,Seasonal,1986,4.9563
2070054140,Seasonal,1987,4.1373
2070054140,Seasonal,1988,6.6582
2070054140,Seasonal,1989,2.7972
2070054140,Seasonal,1990,4.4784
2070054140,Seasonal,1991,0.0
2070054140,Seasonal,1992,0.0
2070054140,Seasonal,1993,0.0
2070054140,Seasonal,1994,4.7979
2070054140,Seasonal,1995,0.0
2070054140,Seasonal,1996,0.0
2070054140,Seasonal,1997,0.3735
2070054140,Seasonal,1998,3.3534
2070054140,Seasonal,1999,1.7163
2070054140,Seasonal,2000,3.6873
2070054140,Seasonal,2001,1.1655
2070054140,Seasonal,2002,1.4814
2070054140,Seasonal,2003,2.0385
2070054140,Seasonal,2004,0.1737
2070054140,Seasonal,2005,0.0018
2070054140,Seasonal,2006,0.6579
2070054140,Seasonal,2007,0.0675
2070054140,Seasonal,2008,0.1701
2070054140,Seasonal,2009,4.1112
2070054140,Seasonal,2010,1.3689
2070054140,Seasonal,2011,2.5002
2070054140,Seasonal,2012,3.4902
2070054140,Seasonal,2013,4.518
2070054140,Seasonal,2014,5.4855
2070054140,Seasonal,2015,3.2454
2070054140,Seasonal,2016,4.0572
2070054140,Seasonal,2017,4.5648
2070054140,Seasonal,2018,5.589
2070055250,Seasonal,1984,0.2358
2070055250,Seasonal,1985,0.2826
2070055250,Seasonal,1986,0.5193
2070055250,Seasonal,1987,0.3816
2070055250,Seasonal,1988,0.1368
2070055250,Seasonal,1989,0.5571
2070055250,Seasonal,1990,0.4536
2070055250,Seasonal,1991,0.0
2070055250,Seasonal,1992,0.0
2070055250,Seasonal,1993,0.0
2070055250,Seasonal,1994,0.1287
2070055250,Seasonal,1995,0.0
2070055250,Seasonal,1996,0.0
2070055250,Seasonal,1997,0.0
2070055250,Seasonal,1998,0.3456
2070055250,Seasonal,1999,0.0504
